Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
1593,4036651,218725.0,2012,1,100,65.5,9.0,0.4,,40.755795,-73.992301,4.0,115.0,5.9979435132056915,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8217,2847695,74880.0,1964,1,100,104.1,4.2,0.0,,40.828409,-73.8552,9.0,78.0,6.323283115047848,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12730,4930770,99383.0,1938,1,100,60.3,0.5,0.6,,,,,,5.737861788309064,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,5934805,104463.0,1949,3,50,74.2,0.3,0.7,,,,,,6.004380772374528,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10290,5052906,130500.0,1996,1,100,176.8,18.2,1.2,6102.6,40.662938,-73.880513,5.0,1116.0,6.678090510677662,8.716470188859606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8358,4043973,82015.0,2002,1,100,94.2,6.3,0.8,7402.8,40.84901,-73.868529,11.0,220.0,5.781977322241258,8.909613586003593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,3334926,5541031.0,1969,1,100,26.8,0.4,0.2,,40.861339,-73.82147,10.0,302.0,9.039658806863127,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11099,2817268,230198.0,1951,2,100,65.8,3.3,0.6,8993.1,40.61951,-74.040225,10.0,5202.0,6.495265555937008,9.104212895612505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,5869062,224531.0,1968,1,100,27.1,7.1,0.0,11773.6,40.788758,-73.970503,7.0,173.0,3.342861804649192,9.373615015849904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11359,4410374,78000.0,1927,1,100,102.6,13.1,0.6,3402.9,40.621913,-73.955682,14.0,760.0,5.4860409726309864,8.132383288233106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,2665696,55233.0,1950,1,100,75.8,4.2,,5693.5,40.737564,-73.997301,4.0,81.0,5.615679593101228,8.647080452250659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,5039283,60000.0,1924,1,85,111.6,0.8,0.0,11610.1,40.863397,-73.900593,7.0,265.0,6.196647773045199,9.359630687919271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11799,4046344,96000.0,1951,1,100,86.0,3.5,0.7,8037.0,40.625103,-73.934105,18.0,736.0,5.951683677096137,8.991811158212718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,3115757,79223.0,2009,1,100,81.9,8.1,0.6,4013.4,40.838039,-73.910291,4.0,225.0,5.4120923808068815,8.297394041352417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7967,4043969,106586.0,2006,1,100,69.4,5.8,0.5,11442.7,40.875122,-73.887544,7.0,411.0,5.659133722987319,9.345107251072884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9788,2817281,187667.0,1958,1,100,78.5,4.4,0.6,7759.8,40.691989,-73.98056,2.0,31.0,6.471573198211912,8.956711839649254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,3987915,65000.0,1961,1,100,104.5,5.1,0.1,5077.0,40.878401,-73.902104,8.0,277.0,6.029001150636708,8.532475814947395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,2787165,76916.0,1926,1,100,67.8,9.4,0.3,629.9,40.692671,-73.991785,2.0,9.0,4.955122584165997,6.445561076627883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,2637880,87968.0,1913,1,100,69.6,4.5,0.6,2021.2,40.765054,-73.967146,8.0,11402.0,5.528635121610247,7.6114466734177535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13560,2711338,133021.0,1952,1,100,182.0,11.4,1.6,,,,,,6.072122450125437,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9294,4046486,191654.0,1929,1,100,99.5,2.7,1.0,,40.670229,-73.972163,6.0,165.0,6.934105054304919,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14408,4945802,277525.0,1954,3,100,65.0,4.8,0.5,12304.4,,,,,6.723952625906384,9.41771220096992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,2640841,329116.0,1929,1,100,59.6,12.6,0.0,4499.6,40.72748,-74.00548,2.0,37.0,6.002157176646725,8.411743782918672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,2659410,267235.0,1984,1,100,56.6,5.5,0.0,,40.766346,-73.956625,8.0,124.0,2.5726122302071057,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,2710777,247156.0,1972,1,100,150.8,9.9,1.1,,40.801565,-73.936726,11.0,194.0,7.331714969726466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232,4043865,55308.0,1940,1,100,95.2,3.4,0.0,3115.9,40.853736,-73.936018,12.0,271.0,5.83656358589002,8.044273314049478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,2715793,187098.0,1927,1,100,49.8,3.6,0.0,4922.9,40.793079,-73.974297,7.0,179.0,6.309372674866615,8.501653066734505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,2705506,77550.0,1941,1,100,69.7,3.5,0.6,,40.869953,-73.899488,8.0,26702.0,5.459585514144159,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8486,3113469,87120.0,1927,1,100,78.5,3.5,0.1,,40.863612,-73.870401,11.0,33202.0,6.024899323194219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8751,2978811,65250.0,1929,1,100,93.2,4.9,0.1,5881.8,40.884118,-73.902269,8.0,285.0,5.975589197949692,8.679618116495735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,4494375,81339.0,1922,1,100,138.9,9.8,0.2,,40.780386,-73.979812,7.0,161.0,6.408034434948252,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11635,2716189,167760.0,1952,1,100,89.6,5.1,0.8,6818.5,40.599495,-73.934958,15.0,570.0,6.460373827772681,8.827394785297889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,2590256,146377.0,1925,1,100,49.9,8.1,,2689.8,40.75423,-73.990468,5.0,113.0,5.487697287709437,7.897222120389449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13731,4783483,85120.0,1986,1,100,62.4,3.8,0.5,3815.1,,,,,5.4638318050256105,8.24672215569481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,4040445,177975.0,1958,1,100,53.6,5.8,0.1,9869.0,40.770533,-73.960049,8.0,128.0,6.046899253996083,9.197153810172008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,2710853,130088.0,1915,1,100,76.0,5.4,0.0,,40.71845,-74.002702,1.0,33.0,6.07718342251052,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8859,4040464,167108.0,1961,1,100,26.7,6.7,0.0,8218.2,40.896859,-73.908262,8.0,30701.0,3.367295829986474,9.014106485968831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,2636836,338376.0,1973,1,100,140.4,10.7,1.0,,40.790951,-73.969,7.0,177.0,7.084310240881755,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,2650136,82600.0,1941,1,100,76.9,3.3,0.7,8452.7,40.832908,-73.913287,4.0,175.0,5.6957503029589365,9.042241195940678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,5395762,52065.0,1910,1,75,73.5,20.8,0.0,826.6,40.720069,-74.001302,2.0,45.0,1.1631508098056809,6.717320902077632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9629,2800312,116718.0,1982,22,100,61.7,3.1,0.5,,40.6776,-73.930303,3.0,299.0,6.338947372677799,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12753,5863633,139464.0,1989,1,100,73.5,0.9,0.7,,,,,,6.077642243349034,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6598,4926043,86500.0,1938,1,100,71.2,3.5,0.1,8193.8,40.833409,-73.918735,4.0,18102.0,5.900992643943907,9.011133049705442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8178,2787392,50700.0,1939,1,100,110.8,4.8,0.9,4350.7,40.825857,-73.879931,9.0,5002.0,5.644739934022418,8.378092030676799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9707,4548749,114743.0,2013,1,100,28.8,2.7,0.2,,40.693462,-73.965493,2.0,193.0,4.72384171570559,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12159,4219041,436814.0,1915,1,90,77.8,16.7,0.1,9470.6,,,,,6.380461462508839,9.155947542145638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,2690779,291041.0,1887,1,100,85.8,10.6,0.5,125.3,40.690247,-73.96433,2.0,193.0,4.730921391293652,4.8307108619020225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,5949781,68670.0,1928,1,100,119.8,4.7,0.4,11518.9,40.867248,-73.917606,12.0,293.0,6.136862749797339,9.351744443579681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,2721378,88181.0,1930,1,100,88.9,6.7,0.7,2446.1,40.75482,-73.964541,6.0,8603.0,5.722931293494962,7.802250198485835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13372,4397530,51545.0,1929,1,95,85.5,3.8,0.8,2422.9,,,,,5.462983988103271,7.792720448813383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11680,2805168,205454.0,1960,1,100,166.8,9.2,1.5,16428.7,40.587653,-73.957289,15.0,588.0,6.815091594118718,9.706785084346407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,3091232,84375.0,2006,1,100,66.6,7.9,0.4,1906.2,40.742013,-73.994645,4.0,87.0,5.253842876446207,7.552867010503525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,2806509,123333.0,1957,1,100,88.2,4.9,0.0,521.5,40.775682,-73.946557,8.0,14401.0,6.53116913042435,6.256709274440827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12548,3529563,101856.0,1937,1,100,103.4,3.3,0.9,3896.6,,,,,6.278333789302737,8.267859657011787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,3527431,112100.0,1920,1,90,92.3,10.6,,1522.4,40.766481,-73.981809,5.0,137.0,6.184973293292501,7.328043315981939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2653219,993570.0,1983,1,75,70.0,13.6,,19308.3,40.704215,-74.011559,1.0,9.0,,9.86829033426067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,2668350,108214.0,1923,1,100,55.0,8.8,0.0,2095.3,40.751677,-73.988234,5.0,109.0,5.284218442168535,7.647452020195062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12512,2734714,124600.0,1949,1,100,80.3,3.3,0.7,,,,,,6.29156913955832,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,4226798,200000.0,1901,1,100,127.8,12.9,0.2,17991.0,40.736644,-73.988944,5.0,50.0,5.293304824724492,9.79762691183662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,2673415,206504.0,1967,1,100,105.4,9.7,0.6,,40.769849,-73.960518,8.0,126.0,6.7339969528486705,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,2817347,81289.0,1928,1,100,64.9,12.8,0.2,1633.9,40.766348,-73.98795,4.0,139.0,4.37197629882038,7.398725074036778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,2661734,55012.0,1925,1,100,120.0,4.5,0.7,8279.4,40.667732,-73.957439,9.0,325.0,5.888323788188469,9.021525780985563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,2659384,127607.0,1928,1,100,91.5,8.5,0.1,,40.759321,-73.962174,6.0,10601.0,6.392252065665035,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14339,2729928,95040.0,1961,1,100,79.9,4.6,0.7,6324.0,,,,,5.820379622240015,8.752107198329362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8249,5848914,216000.0,1954,2,100,88.6,5.0,0.0,,40.836924,-73.865354,9.0,218.0,7.039134357038517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12569,4408007,72868.0,1962,1,100,89.7,4.8,0.8,3802.3,,,,,5.70877001616724,8.243361425774504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13260,4408042,149558.0,1952,1,100,90.9,3.9,0.8,7469.3,,,,,6.330255521948153,8.91855656556998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,2665218,87156.0,1927,1,100,93.6,4.9,0.8,,40.848969,-73.914813,5.0,21502.0,5.872681011118015,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12589,3120828,128535.0,1970,1,100,58.4,3.7,0.3,7657.6,,,,,6.085182550981734,8.943453897714054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,4403637,55595.0,1925,1,100,74.8,,,7117.0,40.857289,-73.928557,12.0,279.0,5.795753753195012,8.87024156729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14326,2801787,94800.0,1939,1,100,103.4,4.9,0.0,,,,,,6.506082969112669,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,2647932,99494.0,1927,1,100,69.3,4.9,0.5,3103.7,40.794207,-73.973964,7.0,183.0,5.621487231929371,8.04035022714771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,2637424,71741.0,1926,1,100,106.8,14.8,0.1,6763.8,40.754702,-73.987501,5.0,113.0,5.718999440461062,8.819340141278541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3129218,217584.0,1952,6,100,25.5,4.9,0.1,,,,,,4.624972813284271,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9674,4768188,61380.0,1931,1,100,111.0,8.1,0.8,,40.681695,-73.949852,3.0,245.0,5.64685932725658,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12142,4414282,57348.0,2006,1,100,79.4,12.3,0.4,1206.3,,,,,4.642465970731788,7.095313102571338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,2659850,326054.0,1958,1,100,69.6,,0.0,,40.769858,-73.960537,8.0,128.0,3.299533727885655,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6197,5833781,68432.0,1949,1,100,98.5,10.6,0.0,1935.2,40.8545,-73.938067,12.0,273.0,5.749711406544601,7.567965959295818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,2667268,184961.0,1928,1,100,75.4,4.7,0.0,6018.1,40.738497,-73.986309,6.0,68.0,6.750984503032188,8.70252687386815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,1439975,99381.0,2000,1,100,123.7,23.8,,,40.762621,-73.973128,5.0,11202.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
